"","País","Apego emocional al propio país","Apego emocional a Europa","Género","Rango de edad"
"20399","Eslovenia",9,3,"Hombre","entre 30 y 44"
"20400","Eslovenia",9,8,"Mujer","entre 45 y 59"
"20401","Eslovenia",8,3,"Hombre","entre 60 y 74"
"20402","Eslovenia",8,6,"Mujer","menor de 30"
"20403","Eslovenia",7,7,"Hombre","entre 45 y 59"
"20404","Eslovenia",10,10,"Hombre","entre 60 y 74"
"20405","Eslovenia",6,7,"Mujer","menor de 30"
"20406","Eslovenia",9,7,"Hombre","entre 60 y 74"
"20407","Eslovenia",6,7,"Mujer","entre 45 y 59"
"20408","Eslovenia",5,5,"Hombre","entre 60 y 74"
"20409","Eslovenia",10,8,"Hombre","menor de 30"
"20410","Eslovenia",6,6,"Mujer","menor de 30"
"20411","Eslovenia",7,6,"Hombre","menor de 30"
"20412","Eslovenia",10,10,"Hombre","75 o mayor"
"20413","Eslovenia",9,8,"Hombre","entre 60 y 74"
"20414","Eslovenia",10,1,"Hombre","menor de 30"
"20415","Eslovenia",9,9,"Hombre","entre 60 y 74"
"20416","Eslovenia",9,8,"Mujer","75 o mayor"
"20417","Eslovenia",10,7,"Hombre","entre 60 y 74"
"20418","Eslovenia",10,6,"Mujer","menor de 30"
"20419","Eslovenia",5,0,"Mujer","entre 60 y 74"
"20420","Eslovenia",8,8,"Mujer","entre 45 y 59"
"20421","Eslovenia",10,7,"Hombre","entre 45 y 59"
"20422","Eslovenia",9,8,"Hombre","entre 30 y 44"
"20423","Eslovenia",6,1,"Hombre","entre 30 y 44"
"20424","Eslovenia",6,3,"Mujer","menor de 30"
"20425","Eslovenia",6,5,"Hombre",NA
"20426","Eslovenia",8,4,"Hombre","menor de 30"
"20427","Eslovenia",10,10,"Mujer","75 o mayor"
"20428","Eslovenia",6,3,"Mujer","entre 45 y 59"
"20429","Eslovenia",10,8,"Hombre","entre 45 y 59"
"20430","Eslovenia",6,5,"Mujer","entre 30 y 44"
"20431","Eslovenia",10,5,"Hombre","entre 60 y 74"
"20432","Eslovenia",10,10,"Mujer","entre 60 y 74"
"20433","Eslovenia",10,0,"Mujer","75 o mayor"
"20434","Eslovenia",10,7,"Hombre","entre 60 y 74"
"20435","Eslovenia",10,5,"Hombre","entre 60 y 74"
"20436","Eslovenia",5,5,"Mujer","75 o mayor"
"20437","Eslovenia",10,0,"Hombre","entre 45 y 59"
"20438","Eslovenia",7,7,"Hombre","entre 45 y 59"
"20439","Eslovenia",8,5,"Hombre","entre 30 y 44"
"20440","Eslovenia",8,4,"Mujer","entre 60 y 74"
"20441","Eslovenia",3,0,"Mujer","entre 45 y 59"
"20442","Eslovenia",8,9,"Mujer","75 o mayor"
"20443","Eslovenia",10,6,"Hombre","entre 60 y 74"
"20444","Eslovenia",6,6,"Mujer","entre 60 y 74"
"20445","Eslovenia",10,9,"Hombre","entre 45 y 59"
"20446","Eslovenia",1,1,"Mujer","entre 60 y 74"
"20447","Eslovenia",5,8,"Mujer","entre 60 y 74"
"20448","Eslovenia",10,2,"Hombre","entre 45 y 59"
"20449","Eslovenia",8,6,"Hombre","menor de 30"
"20450","Eslovenia",10,6,"Mujer","entre 45 y 59"
"20451","Eslovenia",10,7,"Hombre","entre 30 y 44"
"20452","Eslovenia",10,9,"Mujer","entre 45 y 59"
"20453","Eslovenia",5,6,"Mujer","menor de 30"
"20454","Eslovenia",3,NA,"Mujer","entre 30 y 44"
"20455","Eslovenia",10,6,"Hombre","entre 45 y 59"
"20456","Eslovenia",8,8,"Hombre","entre 45 y 59"
"20457","Eslovenia",10,8,"Hombre","entre 30 y 44"
"20458","Eslovenia",8,8,"Hombre","75 o mayor"
"20459","Eslovenia",8,0,"Hombre","entre 45 y 59"
"20460","Eslovenia",10,8,"Hombre","entre 45 y 59"
"20461","Eslovenia",8,10,"Hombre","entre 45 y 59"
"20462","Eslovenia",4,2,"Hombre","menor de 30"
"20463","Eslovenia",9,5,"Hombre","entre 45 y 59"
"20464","Eslovenia",9,9,"Mujer","menor de 30"
"20465","Eslovenia",3,5,"Hombre","menor de 30"
"20466","Eslovenia",5,0,"Mujer","entre 30 y 44"
"20467","Eslovenia",10,10,"Hombre",NA
"20468","Eslovenia",8,9,"Mujer","entre 30 y 44"
"20469","Eslovenia",10,8,"Mujer","entre 60 y 74"
"20470","Eslovenia",4,2,"Hombre","entre 30 y 44"
"20471","Eslovenia",8,4,"Mujer","entre 60 y 74"
"20472","Eslovenia",7,5,"Mujer","entre 45 y 59"
"20473","Eslovenia",7,7,"Hombre","menor de 30"
"20474","Eslovenia",10,5,"Hombre","entre 30 y 44"
"20475","Eslovenia",7,7,"Mujer","entre 30 y 44"
"20476","Eslovenia",5,5,"Hombre","75 o mayor"
"20477","Eslovenia",7,6,"Hombre","entre 45 y 59"
"20478","Eslovenia",9,6,"Hombre","entre 45 y 59"
"20479","Eslovenia",10,10,"Hombre","entre 30 y 44"
"20480","Eslovenia",10,6,"Mujer","entre 60 y 74"
"20481","Eslovenia",10,10,"Hombre","entre 60 y 74"
"20482","Eslovenia",10,5,"Mujer","75 o mayor"
"20483","Eslovenia",7,3,"Mujer","entre 45 y 59"
"20484","Eslovenia",8,2,"Hombre","entre 30 y 44"
"20485","Eslovenia",8,8,"Mujer","entre 45 y 59"
"20486","Eslovenia",9,9,"Mujer","menor de 30"
"20487","Eslovenia",7,5,"Hombre","entre 45 y 59"
"20488","Eslovenia",2,2,"Mujer","entre 30 y 44"
"20489","Eslovenia",3,2,"Hombre","menor de 30"
"20490","Eslovenia",7,7,"Mujer","entre 45 y 59"
"20491","Eslovenia",8,5,"Mujer","75 o mayor"
"20492","Eslovenia",10,0,"Mujer","75 o mayor"
"20493","Eslovenia",7,0,"Hombre","menor de 30"
"20494","Eslovenia",10,10,"Hombre","entre 45 y 59"
"20495","Eslovenia",6,5,"Mujer","menor de 30"
"20496","Eslovenia",9,8,"Mujer","entre 45 y 59"
"20497","Eslovenia",10,4,"Mujer","entre 45 y 59"
"20498","Eslovenia",8,8,"Mujer","entre 30 y 44"
"20499","Eslovenia",10,5,"Mujer","entre 45 y 59"
"20500","Eslovenia",4,4,"Mujer","menor de 30"
"20501","Eslovenia",7,6,"Mujer","entre 45 y 59"
"20502","Eslovenia",10,10,"Hombre","entre 60 y 74"
"20503","Eslovenia",6,6,"Hombre","menor de 30"
"20504","Eslovenia",8,7,"Hombre","menor de 30"
"20505","Eslovenia",9,9,"Hombre","entre 45 y 59"
"20506","Eslovenia",9,9,"Mujer","75 o mayor"
"20507","Eslovenia",10,10,"Mujer","75 o mayor"
"20508","Eslovenia",8,3,"Hombre","entre 45 y 59"
"20509","Eslovenia",10,8,"Hombre","entre 60 y 74"
"20510","Eslovenia",9,9,"Mujer","entre 60 y 74"
"20511","Eslovenia",10,10,"Mujer","entre 60 y 74"
"20512","Eslovenia",9,8,"Mujer","entre 30 y 44"
"20513","Eslovenia",7,5,"Hombre","entre 45 y 59"
"20514","Eslovenia",8,6,"Hombre","entre 60 y 74"
"20515","Eslovenia",5,1,"Mujer","entre 30 y 44"
"20516","Eslovenia",8,8,"Hombre","menor de 30"
"20517","Eslovenia",7,7,"Hombre","menor de 30"
"20518","Eslovenia",9,7,"Mujer","entre 30 y 44"
"20519","Eslovenia",8,NA,"Hombre","entre 45 y 59"
"20520","Eslovenia",10,8,"Mujer","entre 60 y 74"
"20521","Eslovenia",5,0,"Mujer","entre 60 y 74"
"20522","Eslovenia",8,7,"Hombre","entre 30 y 44"
"20523","Eslovenia",10,5,"Hombre","entre 45 y 59"
"20524","Eslovenia",2,2,"Mujer","entre 45 y 59"
"20525","Eslovenia",3,3,"Hombre","entre 45 y 59"
"20526","Eslovenia",5,5,"Hombre","75 o mayor"
"20527","Eslovenia",5,5,"Mujer","entre 45 y 59"
"20528","Eslovenia",7,7,"Mujer","entre 30 y 44"
"20529","Eslovenia",10,10,"Hombre","entre 30 y 44"
"20530","Eslovenia",8,4,"Hombre","75 o mayor"
"20531","Eslovenia",10,5,"Mujer","entre 60 y 74"
"20532","Eslovenia",3,5,"Mujer","entre 45 y 59"
"20533","Eslovenia",10,5,"Mujer","75 o mayor"
"20534","Eslovenia",8,5,"Mujer","entre 45 y 59"
"20535","Eslovenia",1,1,"Mujer","entre 30 y 44"
"20536","Eslovenia",10,6,"Mujer","entre 30 y 44"
"20537","Eslovenia",8,8,"Hombre","entre 30 y 44"
"20538","Eslovenia",8,6,"Mujer","entre 30 y 44"
"20539","Eslovenia",5,5,"Mujer","entre 60 y 74"
"20540","Eslovenia",5,3,"Mujer","entre 45 y 59"
"20541","Eslovenia",5,5,"Hombre","entre 45 y 59"
"20542","Eslovenia",8,8,"Mujer","menor de 30"
"20543","Eslovenia",6,6,"Hombre","entre 30 y 44"
"20544","Eslovenia",5,5,"Mujer","entre 45 y 59"
"20545","Eslovenia",10,5,"Mujer","entre 60 y 74"
"20546","Eslovenia",9,0,"Hombre","menor de 30"
"20547","Eslovenia",3,3,"Hombre","menor de 30"
"20548","Eslovenia",8,7,"Hombre","menor de 30"
"20549","Eslovenia",9,3,"Hombre","entre 60 y 74"
"20550","Eslovenia",8,8,"Mujer","entre 30 y 44"
"20551","Eslovenia",9,8,"Mujer","entre 45 y 59"
"20552","Eslovenia",10,8,"Mujer","entre 45 y 59"
"20553","Eslovenia",10,6,"Hombre","75 o mayor"
"20554","Eslovenia",10,7,"Mujer","entre 45 y 59"
"20555","Eslovenia",8,6,"Hombre","entre 45 y 59"
"20556","Eslovenia",10,6,"Hombre","entre 30 y 44"
"20557","Eslovenia",10,8,"Mujer","entre 45 y 59"
"20558","Eslovenia",5,5,"Hombre","entre 45 y 59"
"20559","Eslovenia",4,3,"Hombre","entre 45 y 59"
"20560","Eslovenia",8,7,"Hombre","entre 45 y 59"
"20561","Eslovenia",9,5,"Hombre","entre 45 y 59"
"20562","Eslovenia",8,6,"Mujer","entre 45 y 59"
"20563","Eslovenia",10,7,"Mujer","entre 60 y 74"
"20564","Eslovenia",10,7,"Mujer","entre 45 y 59"
"20565","Eslovenia",9,7,"Mujer","entre 45 y 59"
"20566","Eslovenia",6,6,"Hombre","entre 45 y 59"
"20567","Eslovenia",9,5,"Mujer","entre 60 y 74"
"20568","Eslovenia",1,0,"Mujer","entre 60 y 74"
"20569","Eslovenia",9,6,"Hombre","entre 60 y 74"
"20570","Eslovenia",8,7,"Mujer","entre 60 y 74"
"20571","Eslovenia",8,8,"Mujer","entre 45 y 59"
"20572","Eslovenia",8,8,"Mujer","75 o mayor"
"20573","Eslovenia",7,7,"Mujer","75 o mayor"
"20574","Eslovenia",1,1,"Mujer","entre 30 y 44"
"20575","Eslovenia",7,6,"Mujer","menor de 30"
"20576","Eslovenia",8,5,"Mujer","entre 60 y 74"
"20577","Eslovenia",6,4,"Hombre","entre 30 y 44"
"20578","Eslovenia",10,10,"Mujer","entre 60 y 74"
"20579","Eslovenia",3,3,"Hombre","75 o mayor"
"20580","Eslovenia",8,9,"Hombre","entre 30 y 44"
"20581","Eslovenia",5,10,"Mujer","menor de 30"
"20582","Eslovenia",10,10,"Mujer","entre 60 y 74"
"20583","Eslovenia",5,8,"Hombre","menor de 30"
"20584","Eslovenia",9,8,"Mujer","entre 60 y 74"
"20585","Eslovenia",8,6,"Hombre","entre 45 y 59"
"20586","Eslovenia",7,5,"Hombre","menor de 30"
"20587","Eslovenia",10,10,"Hombre","entre 60 y 74"
"20588","Eslovenia",10,5,"Mujer","entre 45 y 59"
"20589","Eslovenia",5,4,"Hombre","entre 45 y 59"
"20590","Eslovenia",10,2,"Hombre","entre 60 y 74"
"20591","Eslovenia",10,6,"Mujer","75 o mayor"
"20592","Eslovenia",8,5,"Hombre","entre 45 y 59"
"20593","Eslovenia",7,4,"Mujer","entre 45 y 59"
"20594","Eslovenia",10,6,"Hombre","75 o mayor"
"20595","Eslovenia",8,4,"Hombre","entre 60 y 74"
"20596","Eslovenia",10,4,"Hombre","75 o mayor"
"20597","Eslovenia",5,7,"Hombre",NA
"20598","Eslovenia",7,4,"Hombre","entre 30 y 44"
"20599","Eslovenia",7,10,"Mujer","entre 60 y 74"
"20600","Eslovenia",8,5,"Hombre","entre 30 y 44"
"20601","Eslovenia",7,7,"Hombre","entre 45 y 59"
"20602","Eslovenia",7,5,"Mujer","entre 60 y 74"
"20603","Eslovenia",8,7,"Mujer","entre 30 y 44"
"20604","Eslovenia",10,9,"Hombre","entre 45 y 59"
"20605","Eslovenia",0,0,"Mujer","entre 45 y 59"
"20606","Eslovenia",10,9,"Mujer","entre 45 y 59"
"20607","Eslovenia",5,4,"Mujer","entre 45 y 59"
"20608","Eslovenia",7,8,"Hombre","menor de 30"
"20609","Eslovenia",6,6,"Hombre","entre 45 y 59"
"20610","Eslovenia",9,6,"Mujer","entre 30 y 44"
"20611","Eslovenia",10,8,"Mujer","entre 30 y 44"
"20612","Eslovenia",2,3,"Mujer","entre 30 y 44"
"20613","Eslovenia",6,6,"Hombre","menor de 30"
"20614","Eslovenia",7,9,"Hombre","menor de 30"
"20615","Eslovenia",3,4,"Mujer","entre 30 y 44"
"20616","Eslovenia",9,8,"Mujer","entre 45 y 59"
"20617","Eslovenia",8,8,"Mujer","75 o mayor"
"20618","Eslovenia",10,2,"Hombre","entre 45 y 59"
"20619","Eslovenia",8,8,"Hombre","entre 30 y 44"
"20620","Eslovenia",4,4,"Mujer","entre 30 y 44"
"20621","Eslovenia",8,3,"Mujer","entre 30 y 44"
"20622","Eslovenia",8,8,"Hombre","entre 60 y 74"
"20623","Eslovenia",10,10,"Hombre","entre 60 y 74"
"20624","Eslovenia",7,5,"Hombre","menor de 30"
"20625","Eslovenia",7,5,"Mujer","entre 45 y 59"
"20626","Eslovenia",7,7,"Hombre","menor de 30"
"20627","Eslovenia",9,7,"Mujer","menor de 30"
"20628","Eslovenia",5,5,"Hombre","75 o mayor"
"20629","Eslovenia",10,9,"Hombre","entre 60 y 74"
"20630","Eslovenia",8,6,"Mujer","menor de 30"
"20631","Eslovenia",9,6,"Hombre",NA
"20632","Eslovenia",10,10,"Hombre","menor de 30"
"20633","Eslovenia",10,7,"Mujer","75 o mayor"
"20634","Eslovenia",5,0,"Hombre","menor de 30"
"20635","Eslovenia",10,7,"Hombre","entre 60 y 74"
"20636","Eslovenia",10,10,"Hombre","menor de 30"
"20637","Eslovenia",10,5,"Hombre","entre 60 y 74"
"20638","Eslovenia",6,6,"Mujer","entre 45 y 59"
"20639","Eslovenia",9,5,"Hombre","menor de 30"
"20640","Eslovenia",10,7,"Mujer","75 o mayor"
"20641","Eslovenia",9,5,"Hombre","entre 60 y 74"
"20642","Eslovenia",5,5,"Hombre","entre 60 y 74"
"20643","Eslovenia",8,8,"Hombre","entre 45 y 59"
"20644","Eslovenia",8,7,"Hombre","menor de 30"
"20645","Eslovenia",7,4,"Hombre","entre 60 y 74"
"20646","Eslovenia",10,10,"Mujer","75 o mayor"
"20647","Eslovenia",10,5,"Mujer","entre 60 y 74"
"20648","Eslovenia",10,9,"Hombre","entre 60 y 74"
"20649","Eslovenia",10,7,"Hombre","entre 60 y 74"
"20650","Eslovenia",5,0,"Hombre","entre 30 y 44"
"20651","Eslovenia",9,5,"Mujer","entre 30 y 44"
"20652","Eslovenia",10,5,"Mujer","entre 60 y 74"
"20653","Eslovenia",10,2,"Hombre","entre 45 y 59"
"20654","Eslovenia",6,7,"Mujer","menor de 30"
"20655","Eslovenia",8,4,"Mujer","entre 60 y 74"
"20656","Eslovenia",10,10,"Hombre","entre 60 y 74"
"20657","Eslovenia",5,5,"Hombre","75 o mayor"
"20658","Eslovenia",9,5,"Hombre","entre 60 y 74"
"20659","Eslovenia",5,5,"Mujer","entre 30 y 44"
"20660","Eslovenia",7,6,"Hombre","entre 45 y 59"
"20661","Eslovenia",2,8,"Hombre","75 o mayor"
"20662","Eslovenia",9,3,"Hombre","entre 30 y 44"
"20663","Eslovenia",10,10,"Mujer","75 o mayor"
"20664","Eslovenia",1,2,"Hombre","entre 60 y 74"
"20665","Eslovenia",5,5,"Hombre","entre 60 y 74"
"20666","Eslovenia",8,NA,"Mujer","entre 30 y 44"
"20667","Eslovenia",8,8,"Mujer","entre 45 y 59"
"20668","Eslovenia",8,4,"Hombre","entre 45 y 59"
"20669","Eslovenia",9,5,"Hombre","menor de 30"
"20670","Eslovenia",8,3,"Hombre","entre 30 y 44"
"20671","Eslovenia",10,10,"Mujer","entre 60 y 74"
"20672","Eslovenia",9,7,"Mujer","menor de 30"
"20673","Eslovenia",7,6,"Hombre","75 o mayor"
"20674","Eslovenia",7,3,"Hombre","menor de 30"
"20675","Eslovenia",10,6,"Hombre",NA
"20676","Eslovenia",10,8,"Hombre","entre 60 y 74"
"20677","Eslovenia",7,7,"Hombre","entre 45 y 59"
"20678","Eslovenia",9,9,"Mujer","entre 30 y 44"
"20679","Eslovenia",5,5,"Hombre","entre 30 y 44"
"20680","Eslovenia",10,NA,"Mujer","75 o mayor"
"20681","Eslovenia",8,7,"Mujer","entre 60 y 74"
"20682","Eslovenia",4,5,"Mujer","entre 30 y 44"
"20683","Eslovenia",5,7,"Mujer","entre 30 y 44"
"20684","Eslovenia",10,8,"Mujer","entre 45 y 59"
"20685","Eslovenia",10,3,"Mujer","entre 30 y 44"
"20686","Eslovenia",8,3,"Hombre","entre 45 y 59"
"20687","Eslovenia",6,5,"Mujer","menor de 30"
"20688","Eslovenia",8,5,"Hombre","entre 30 y 44"
"20689","Eslovenia",8,8,"Mujer","entre 60 y 74"
"20690","Eslovenia",10,6,"Mujer","75 o mayor"
"20691","Eslovenia",10,8,"Mujer","menor de 30"
"20692","Eslovenia",9,5,"Hombre","entre 45 y 59"
"20693","Eslovenia",10,5,"Mujer","menor de 30"
"20694","Eslovenia",9,6,"Hombre","entre 60 y 74"
"20695","Eslovenia",9,3,"Mujer","entre 45 y 59"
"20696","Eslovenia",9,6,"Mujer","menor de 30"
"20697","Eslovenia",3,3,"Hombre","menor de 30"
"20698","Eslovenia",4,0,"Hombre","entre 45 y 59"
"20699","Eslovenia",7,7,"Mujer","menor de 30"
"20700","Eslovenia",10,7,"Hombre","entre 60 y 74"
"20701","Eslovenia",8,9,"Hombre","menor de 30"
"20702","Eslovenia",7,6,"Mujer","entre 60 y 74"
"20703","Eslovenia",7,7,"Mujer","entre 30 y 44"
"20704","Eslovenia",7,0,"Mujer","entre 60 y 74"
"20705","Eslovenia",8,8,"Hombre","entre 45 y 59"
"20706","Eslovenia",10,6,"Mujer","menor de 30"
"20707","Eslovenia",10,7,"Hombre","75 o mayor"
"20708","Eslovenia",8,8,"Hombre","entre 30 y 44"
"20709","Eslovenia",9,9,"Mujer","entre 45 y 59"
"20710","Eslovenia",8,9,"Mujer","menor de 30"
"20711","Eslovenia",8,9,"Hombre","entre 45 y 59"
"20712","Eslovenia",6,7,"Hombre","menor de 30"
"20713","Eslovenia",2,1,"Mujer","entre 30 y 44"
"20714","Eslovenia",10,3,"Mujer","entre 45 y 59"
"20715","Eslovenia",3,3,"Mujer","entre 45 y 59"
"20716","Eslovenia",8,8,"Mujer","entre 60 y 74"
"20717","Eslovenia",9,7,"Mujer","entre 30 y 44"
"20718","Eslovenia",10,6,"Hombre","entre 45 y 59"
"20719","Eslovenia",10,8,"Hombre","75 o mayor"
"20720","Eslovenia",10,6,"Mujer","entre 45 y 59"
"20721","Eslovenia",10,0,"Mujer","75 o mayor"
"20722","Eslovenia",10,2,"Mujer","entre 30 y 44"
"20723","Eslovenia",9,6,"Hombre","entre 30 y 44"
"20724","Eslovenia",2,1,"Hombre","75 o mayor"
"20725","Eslovenia",2,0,"Mujer","menor de 30"
"20726","Eslovenia",8,8,"Mujer","entre 45 y 59"
"20727","Eslovenia",10,8,"Hombre","entre 45 y 59"
"20728","Eslovenia",10,6,"Mujer","entre 60 y 74"
"20729","Eslovenia",8,0,"Hombre","entre 30 y 44"
"20730","Eslovenia",5,5,"Hombre","entre 30 y 44"
"20731","Eslovenia",10,9,"Mujer","75 o mayor"
"20732","Eslovenia",2,2,"Mujer","entre 45 y 59"
"20733","Eslovenia",10,7,"Hombre","75 o mayor"
"20734","Eslovenia",8,4,"Mujer","entre 30 y 44"
"20735","Eslovenia",10,7,"Mujer","entre 45 y 59"
"20736","Eslovenia",10,0,"Hombre","entre 45 y 59"
"20737","Eslovenia",8,7,"Mujer","entre 45 y 59"
"20738","Eslovenia",10,5,"Hombre","entre 45 y 59"
"20739","Eslovenia",9,7,"Hombre","entre 30 y 44"
"20740","Eslovenia",6,3,"Hombre","entre 45 y 59"
"20741","Eslovenia",10,5,"Mujer","75 o mayor"
"20742","Eslovenia",6,8,"Mujer","menor de 30"
"20743","Eslovenia",8,6,"Mujer","entre 60 y 74"
"20744","Eslovenia",9,8,"Hombre","75 o mayor"
"20745","Eslovenia",9,5,"Mujer","entre 30 y 44"
"20746","Eslovenia",9,7,"Mujer","entre 60 y 74"
"20747","Eslovenia",6,6,"Hombre","entre 45 y 59"
"20748","Eslovenia",2,2,"Hombre","entre 30 y 44"
"20749","Eslovaquia",6,9,"Hombre","menor de 30"
"20750","Eslovaquia",8,5,"Mujer","entre 60 y 74"
"20751","Eslovaquia",7,7,"Mujer","entre 45 y 59"
"20752","Eslovaquia",8,6,"Mujer","entre 30 y 44"
"20753","Eslovaquia",10,2,"Mujer","entre 30 y 44"
"20754","Eslovaquia",5,5,"Hombre","entre 60 y 74"
"20755","Eslovaquia",10,9,"Hombre","entre 60 y 74"
"20756","Eslovaquia",5,3,"Mujer","75 o mayor"
"20757","Eslovaquia",10,4,"Hombre","entre 30 y 44"
"20758","Eslovaquia",10,7,"Hombre","entre 45 y 59"
"20759","Eslovaquia",9,0,"Hombre","entre 60 y 74"
"20760","Eslovaquia",10,5,"Mujer","entre 45 y 59"
"20761","Eslovaquia",7,2,"Mujer","entre 45 y 59"
"20762","Eslovaquia",10,7,"Mujer","entre 60 y 74"
"20763","Eslovaquia",6,7,"Mujer","entre 30 y 44"
"20764","Eslovaquia",10,8,"Hombre","entre 60 y 74"
"20765","Eslovaquia",10,9,"Hombre","entre 45 y 59"
"20766","Eslovaquia",10,10,"Mujer","entre 45 y 59"
"20767","Eslovaquia",10,9,"Hombre","entre 60 y 74"
"20768","Eslovaquia",4,2,"Mujer","entre 30 y 44"
"20769","Eslovaquia",7,6,"Mujer","entre 60 y 74"
"20770","Eslovaquia",7,5,"Mujer","menor de 30"
"20771","Eslovaquia",10,10,"Hombre","entre 60 y 74"
"20772","Eslovaquia",3,5,"Mujer","menor de 30"
"20773","Eslovaquia",0,10,"Mujer","entre 45 y 59"
"20774","Eslovaquia",3,3,"Hombre","entre 60 y 74"
"20775","Eslovaquia",9,8,"Hombre","entre 60 y 74"
"20776","Eslovaquia",6,5,"Hombre","entre 30 y 44"
"20777","Eslovaquia",6,5,"Mujer","entre 60 y 74"
"20778","Eslovaquia",9,5,"Hombre","entre 45 y 59"
"20779","Eslovaquia",10,10,"Mujer","entre 30 y 44"
"20780","Eslovaquia",5,5,"Mujer","entre 30 y 44"
"20781","Eslovaquia",8,8,"Mujer","entre 45 y 59"
"20782","Eslovaquia",8,9,"Mujer","entre 30 y 44"
"20783","Eslovaquia",10,7,"Hombre","75 o mayor"
"20784","Eslovaquia",10,7,"Mujer","entre 60 y 74"
"20785","Eslovaquia",9,5,"Hombre","75 o mayor"
"20786","Eslovaquia",8,1,"Mujer","entre 60 y 74"
"20787","Eslovaquia",9,10,"Mujer","entre 60 y 74"
"20788","Eslovaquia",10,7,"Hombre","entre 60 y 74"
"20789","Eslovaquia",9,8,"Hombre","entre 60 y 74"
"20790","Eslovaquia",8,8,"Hombre","entre 60 y 74"
"20791","Eslovaquia",5,2,"Hombre","entre 60 y 74"
"20792","Eslovaquia",10,10,"Mujer","entre 45 y 59"
"20793","Eslovaquia",10,8,"Mujer","75 o mayor"
"20794","Eslovaquia",10,0,"Hombre","entre 45 y 59"
"20795","Eslovaquia",10,10,"Mujer","entre 30 y 44"
"20796","Eslovaquia",10,10,"Hombre","entre 60 y 74"
"20797","Eslovaquia",10,8,"Mujer","entre 45 y 59"
"20798","Eslovaquia",10,4,"Hombre","entre 45 y 59"
"20799","Eslovaquia",6,6,"Mujer","entre 45 y 59"
"20800","Eslovaquia",10,9,"Mujer","entre 45 y 59"
"20801","Eslovaquia",7,7,"Mujer","entre 60 y 74"
"20802","Eslovaquia",8,7,"Mujer","entre 45 y 59"
"20803","Eslovaquia",9,2,"Mujer","entre 60 y 74"
"20804","Eslovaquia",10,2,"Mujer","entre 45 y 59"
"20805","Eslovaquia",6,6,"Hombre","entre 60 y 74"
"20806","Eslovaquia",6,NA,"Hombre","75 o mayor"
"20807","Eslovaquia",7,7,"Hombre","entre 45 y 59"
"20808","Eslovaquia",10,10,"Mujer","75 o mayor"
"20809","Eslovaquia",10,8,"Mujer","entre 60 y 74"
"20810","Eslovaquia",5,7,"Hombre","menor de 30"
"20811","Eslovaquia",10,3,"Hombre","entre 60 y 74"
"20812","Eslovaquia",9,8,"Hombre","entre 45 y 59"
"20813","Eslovaquia",10,10,"Hombre","entre 60 y 74"
"20814","Eslovaquia",5,4,"Hombre","entre 60 y 74"
"20815","Eslovaquia",10,10,"Hombre","75 o mayor"
"20816","Eslovaquia",6,6,"Mujer","entre 60 y 74"
"20817","Eslovaquia",9,5,"Hombre","entre 60 y 74"
"20818","Eslovaquia",10,10,"Mujer",NA
"20819","Eslovaquia",10,5,"Mujer","entre 60 y 74"
"20820","Eslovaquia",10,7,"Mujer","entre 60 y 74"
"20821","Eslovaquia",10,6,"Mujer","entre 45 y 59"
"20822","Eslovaquia",5,6,"Mujer","entre 30 y 44"
"20823","Eslovaquia",4,5,"Mujer","entre 30 y 44"
"20824","Eslovaquia",6,6,"Mujer","entre 60 y 74"
"20825","Eslovaquia",7,6,"Mujer","entre 45 y 59"
"20826","Eslovaquia",10,5,"Mujer","75 o mayor"
"20827","Eslovaquia",9,8,"Mujer","entre 45 y 59"
"20828","Eslovaquia",9,7,"Hombre","entre 45 y 59"
"20829","Eslovaquia",10,10,"Mujer","75 o mayor"
"20830","Eslovaquia",10,8,"Mujer","75 o mayor"
"20831","Eslovaquia",0,0,"Mujer","75 o mayor"
"20832","Eslovaquia",6,6,"Mujer","entre 60 y 74"
"20833","Eslovaquia",3,0,"Mujer","entre 45 y 59"
"20834","Eslovaquia",9,7,"Hombre","entre 45 y 59"
"20835","Eslovaquia",9,8,"Hombre","entre 45 y 59"
"20836","Eslovaquia",8,3,"Mujer","entre 60 y 74"
"20837","Eslovaquia",10,3,"Mujer","entre 45 y 59"
"20838","Eslovaquia",4,6,"Mujer","entre 30 y 44"
"20839","Eslovaquia",7,7,"Hombre","entre 30 y 44"
"20840","Eslovaquia",9,8,"Mujer","entre 45 y 59"
"20841","Eslovaquia",10,10,"Mujer","entre 45 y 59"
"20842","Eslovaquia",5,5,"Hombre","entre 45 y 59"
"20843","Eslovaquia",10,0,"Mujer","entre 45 y 59"
"20844","Eslovaquia",6,2,"Hombre","entre 60 y 74"
"20845","Eslovaquia",7,7,"Mujer","entre 60 y 74"
"20846","Eslovaquia",8,7,"Hombre","entre 60 y 74"
"20847","Eslovaquia",8,8,"Hombre","menor de 30"
"20848","Eslovaquia",3,1,"Hombre","entre 30 y 44"
"20849","Eslovaquia",9,7,"Hombre","entre 45 y 59"
"20850","Eslovaquia",3,1,"Hombre","entre 45 y 59"
"20851","Eslovaquia",10,10,"Mujer","entre 60 y 74"
"20852","Eslovaquia",9,8,"Hombre","entre 30 y 44"
"20853","Eslovaquia",8,9,"Mujer","entre 60 y 74"
"20854","Eslovaquia",3,2,"Hombre","entre 30 y 44"
"20855","Eslovaquia",7,6,"Mujer","entre 45 y 59"
